day_of_year,is_daylight,distance_to_solar_noon,average_temperature_day,average_wind_direction_day,average_wind_speed_day,sky_cover,visibility,relative_humidity,average_wind_speed_period,average_barometric_pressure_period,power_generated_kw,first_hour_of_period_sin,first_hour_of_period_cos,day_of_year_sin,day_of_year_cos,distance_to_noon_squared,solar_potential
263,1,0.412244898,63,21,7.3,1,10.0,80,3.0,29.99,4232,0.9659258262890683,-0.25881904510252063,-0.9805753940631429,-0.19614254142819712,0.16994585592703043,0.632424826918757
263,1,0.167346939,63,21,7.3,1,10.0,63,9.0,30.0,22783,0.49999999999999994,-0.8660254037844387,-0.9805753940631429,-0.19614254142819712,0.02800499799266972,0.844845721638158
263,1,0.07755102,63,21,7.3,3,10.0,61,9.0,29.98,24479,-0.2588190451025208,-0.9659258262890683,-0.9805753940631429,-0.19614254142819712,0.0060141607030403995,0.9040923051850183
263,1,0.32244898,63,21,7.3,4,10.0,63,10.0,29.97,1628,-0.8660254037844385,-0.5000000000000004,-0.9805753940631429,-0.19614254142819712,0.1039733447030404,0.6887878672054837
263,1,0.567346939,63,21,7.3,4,10.0,81,11.0,29.98,0,-0.9659258262890684,0.2588190451025203,-0.9805753940631429,-0.19614254142819712,0.32188254919266973,0.48280396929576175
263,0,0.812244898,63,21,7.3,3,10.0,81,6.0,29.99,0,-0.5000000000000004,0.8660254037844384,-0.9805753940631429,-0.19614254142819712,0.6597417743270304,0.279703613796311
264,0,0.904502046,65,28,10.3,4,10.0,87,8.0,30.01,0,0.25881904510252074,0.9659258262890683,-0.9837979515735163,-0.1792807588107359,0.818123951218186,0.1992224995946223
264,0,0.65893588,65,28,10.3,4,10.0,90,8.0,30.01,0,0.8660254037844386,0.5000000000000001,-0.9837979515735163,-0.1792807588107359,0.43419649395137444,0.4057684270248539
264,1,0.413369714,65,28,10.3,4,10.0,84,6.0,30.03,650,0.9659258262890683,-0.25881904510252063,-0.9837979515735163,-0.1792807588107359,0.1708745204524418,0.6123143544550855
264,1,0.167803547,65,28,10.3,4,10.0,70,9.0,30.05,9141,0.49999999999999994,-0.8660254037844387,-0.9837979515735163,-0.1792807588107359,0.02815803038578121,0.8188602827264181
264,1,0.077762619,65,28,10.3,2,10.0,63,11.0,30.03,25527,-0.2588190451025208,-0.9659258262890683,-0.9837979515735163,-0.1792807588107359,0.006047024913739161,0.9132311604650867
264,1,0.323328786,65,28,10.3,3,10.0,75,15.0,30.01,12847,-0.8660254037844385,-0.5000000000000004,-0.9837979515735163,-0.1792807588107359,0.10454150385623379,0.6952150267967261
264,1,0.568894952,65,28,10.3,4,10.0,87,14.0,30.0,122,-0.9659258262890684,0.2588190451025203,-0.9837979515735163,-0.1792807588107359,0.32364146641108227,0.48150193414178594
264,0,0.814461119,65,28,10.3,3,10.0,87,15.0,30.0,0,-0.5000000000000004,0.8660254037844384,-0.9837979515735163,-0.1792807588107359,0.6633469143627321,0.27782013093160396
265,0,0.906849315,63,27,14.4,3,10.0,87,8.0,29.97,0,0.25881904510252074,0.9659258262890683,-0.9867305793119814,-0.16236614133076413,0.8223756801159692,0.19930287833486535
265,0,0.660273973,63,27,14.4,3,10.0,81,13.0,29.96,0,0.8660254037844386,0.5000000000000001,-0.9867305793119814,-0.16236614133076413,0.43596171942120476,0.4088579865647218
265,1,0.41369863,63,27,14.4,4,10.0,84,8.0,29.98,997,0.9659258262890683,-0.25881904510252063,-0.9867305793119814,-0.16236614133076413,0.17114655646387691,0.6120377029058381
265,1,0.167123288,63,27,14.4,2,10.0,70,10.0,29.99,12786,0.49999999999999994,-0.8660254037844387,-0.9867305793119814,-0.16236614133076413,0.02793019339193095,0.8365039585534135
265,1,0.079452055,63,27,14.4,2,10.0,65,20.0,29.97,28277,-0.2588190451025208,-0.9659258262890683,-0.9867305793119814,-0.16236614133076413,0.006312629043723024,0.9117805704175922
265,1,0.326027397,63,27,14.4,2,10.0,70,24.0,29.96,12816,-0.8660254037844385,-0.5000000000000004,-0.9867305793119814,-0.16236614133076413,0.10629386359459561,0.7000651002472218
265,1,0.57260274,63,27,14.4,1,10.0,78,16.0,29.94,81,-0.9659258262890684,0.2588190451025203,-0.9867305793119814,-0.16236614133076413,0.3278738978555076,0.4933327887000461
265,0,0.819178082,63,27,14.4,1,10.0,84,11.0,29.96,0,-0.5000000000000004,0.8660254037844384,-0.9867305793119814,-0.16236614133076413,0.6710527300291986,0.2794569565891617
266,0,0.909340659,66,29,7.3,1,10.0,87,0.0,29.96,0,0.25881904510252074,0.9659258262890683,-0.9893724130196829,-0.14540367380369032,0.8269004341105544,0.20125126081794092
266,0,0.662087912,66,29,7.3,0,10.0,86,3.0,29.95,0,0.8660254037844386,0.5000000000000001,-0.9893724130196829,-0.14540367380369032,0.43836040321651965,0.41991380210306195
266,1,0.414835165,66,29,7.3,1,10.0,81,0.0,30.0,4026,0.9659258262890683,-0.25881904510252063,-0.9893724130196829,-0.14540367380369032,0.17208821412057723,0.6301780673461216
266,1,0.167582418,66,29,7.3,1,10.0,70,5.0,30.02,23081,0.49999999999999994,-0.8660254037844387,-0.9893724130196829,-0.14540367380369032,0.028083866822726726,0.8446414706102119
266,1,0.07967033,66,29,7.3,1,10.0,34,16.0,29.99,27284,-0.2588190451025208,-0.9659258262890683,-0.9893724130196829,-0.14540367380369032,0.0063473614823088996,0.9208951252583125
266,1,0.326923077,66,29,7.3,0,10.0,48,17.0,29.96,12287,-0.8660254037844385,-0.5000000000000004,-0.9893724130196829,-0.14540367380369032,0.10687869827514793,0.7135673959537598
266,1,0.574175824,66,29,7.3,1,10.0,70,16.0,29.95,79,-0.9659258262890684,0.2588190451025203,-0.9893724130196829,-0.14540367380369032,0.32967787686607897,0.49196831873013197
266,0,0.821428571,66,29,7.3,0,10.0,78,8.0,29.97,0,-0.5000000000000004,0.8660254037844384,-0.9893724130196829,-0.14540367380369032,0.674744897255102,0.2803079954202441
267,0,0.913103448,69,29,8.7,0,10.0,81,6.0,29.97,0,0.25881904510252074,0.9659258262890683,-0.9917226741361014,-0.12839835514655154,0.8337579067494887,0.19998734633761972
267,0,0.664827586,69,29,8.7,0,10.0,75,3.0,29.96,0,0.8660254037844386,0.5000000000000001,-0.9917226741361014,-0.12839835514655154,0.4419957191065874,0.4175134455260382
267,1,0.416551724,69,29,8.7,1,9.0,84,3.0,29.98,3974,0.9659258262890683,-0.25881904510252063,-0.9917226741361014,-0.12839835514655154,0.17351533876737218,0.6286891492673121
267,1,0.168275862,69,29,8.7,0,9.0,73,5.0,29.99,23119,0.49999999999999994,-0.8660254037844387,-0.9917226741361014,-0.12839835514655154,0.02831676573184304,0.8525656439028751
267,1,0.08,69,29,8.7,0,10.0,66,6.0,29.94,26858,-0.2588190451025208,-0.9659258262890683,-0.9917226741361014,-0.12839835514655154,0.0064,0.9299082569087064
267,1,0.328275862,69,29,8.7,0,10.0,37,21.0,29.9,12109,-0.8660254037844385,-0.5000000000000004,-0.9917226741361014,-0.12839835514655154,0.10776504157184302,0.7123821577202879
267,1,0.576551724,69,29,8.7,0,10.0,56,18.0,29.91,65,-0.9659258262890684,0.2588190451025203,-0.9917226741361014,-0.12839835514655154,0.3324118904473722,0.4948560585318694
267,0,0.824827586,69,29,8.7,0,10.0,75,11.0,29.94,0,-0.5000000000000004,0.8660254037844384,-0.9917226741361014,-0.12839835514655154,0.6803405466265873,0.27732995934345095
268,0,0.914246196,66,29,10.1,0,10.0,84,3.0,29.94,0,0.25881904510252074,0.9659258262890683,-0.9937806700284985,-0.11135519690480865,0.8358461069004705,0.19898613134719356
268,0,0.665283541,66,29,10.1,0,10.0,90,5.0,29.92,0,0.8660254037844386,0.5000000000000001,-0.9937806700284985,-0.11135519690480865,0.44260218992549866,0.41711396201702333
268,1,0.416320885,66,29,10.1,1,9.0,90,5.0,29.94,3749,0.9659258262890683,-0.25881904510252063,-0.9937806700284985,-0.11135519690480865,0.1733230792871832,0.6288893756273699
268,1,0.16735823,66,29,10.1,1,10.0,66,3.0,29.95,22695,0.49999999999999994,-0.8660254037844387,-0.9937806700284985,-0.11135519690480865,0.0280087771487329,0.8448359279905013
268,1,0.081604426,66,29,10.1,1,10.0,51,13.0,29.92,27114,-0.2588190451025208,-0.9659258262890683,-0.9937806700284985,-0.11135519690480865,0.006659282342789475,0.919217518778982
268,1,0.330567082,66,29,10.1,1,10.0,49,16.0,29.89,12017,-0.8660254037844385,-0.5000000000000004,-0.9937806700284985,-0.11135519690480865,0.10927459570199473,0.7032709655484651
268,1,0.579529737,66,29,10.1,1,10.0,56,16.0,29.89,59,-0.9659258262890684,0.2588190451025203,-0.9937806700284985,-0.11135519690480865,0.33585471606728917,0.4873244131853338
268,0,0.828492393,66,29,10.1,0,10.0,62,11.0,29.92,0,-0.5000000000000004,0.8660254037844384,-0.9937806700284985,-0.11135519690480865,0.6863996452588664,0.2741190504594112
269,0,0.918055556,67,29,9.3,0,10.0,67,3.0,29.91,0,0.25881904510252074,0.9659258262890683,-0.9955457941960382,-0.09427922177542443,0.8428260039024691,0.19564857281641546
269,0,0.668055556,67,29,9.3,0,10.0,80,6.0,29.9,0,0.8660254037844386,0.5000000000000001,-0.9955457941960382,-0.09427922177542443,0.44629822590246915,0.4146852699767082
269,1,0.418055556,67,29,9.3,2,10.0,70,0.0,29.93,3894,0.9659258262890683,-0.25881904510252063,-0.9955457941960382,-0.09427922177542443,0.17477044790246912,0.6210475277942609
269,1,0.168055556,67,29,9.3,2,10.0,63,7.0,29.95,23066,0.49999999999999994,-0.8660254037844387,-0.9955457941960382,-0.09427922177542443,0.028242669902469136,0.8357034910113477
269,1,0.081944444,67,29,9.3,2,10.0,47,15.0,29.91,27072,-0.2588190451025208,-0.9659258262890683,-0.9955457941960382,-0.09427922177542443,0.0067148919024691365,0.9096405457715655
269,1,0.331944444,67,29,9.3,2,10.0,57,21.0,29.88,11864,-0.8660254037844385,-0.5000000000000004,-0.9955457941960382,-0.09427922177542443,0.11018711390246914,0.6949845825544786
269,1,0.581944444,67,29,9.3,1,10.0,70,11.0,29.89,51,-0.9659258262890684,0.2588190451025203,-0.9955457941960382,-0.09427922177542443,0.33865933590246916,0.4852299317796101
269,0,0.831944444,67,29,9.3,0,10.0,81,8.0,29.91,0,-0.5000000000000004,0.8660254037844384,-0.9955457941960382,-0.09427922177542443,0.6921315579024692,0.2710945470615357
270,0,0.919332406,66,29,10.7,0,10.0,81,6.0,29.91,0,0.25881904510252074,0.9659258262890683,-0.9970175264485267,-0.07717546212664643,0.8451720727217488,0.19452986478933898
270,0,0.668984701,66,29,10.7,0,9.0,87,7.0,29.9,0,0.8660254037844386,0.5000000000000001,-0.9970175264485267,-0.07717546212664643,0.44754053017205936,0.4138712025687762
270,1,0.418636996,66,29,10.7,2,9.0,84,6.0,29.93,3661,0.9659258262890683,-0.25881904510252063,-0.9970175264485267,-0.07717546212664643,0.175256934419904,0.6205482895412491
270,1,0.168289291,66,29,10.7,1,10.0,68,6.0,29.95,22534,0.49999999999999994,-0.8660254037844387,-0.9970175264485267,-0.07717546212664643,0.028321285465282682,0.844028339346374
270,1,0.082058414,66,29,10.7,1,10.0,50,13.0,29.91,26744,-0.2588190451025208,-0.9659258262890683,-0.9970175264485267,-0.07717546212664643,0.006733583308195395,0.9188237362519832
270,1,0.33240612,66,29,10.7,1,10.0,68,18.0,29.9,11627,-0.8660254037844385,-0.5000000000000004,-0.9970175264485267,-0.07717546212664643,0.11049382861345441,0.7016758109829551
270,1,0.582753825,66,29,10.7,1,10.0,90,15.0,29.92,43,-0.9659258262890684,0.2588190451025203,-0.9970175264485267,-0.07717546212664643,0.33960202055213057,0.48452788658131224
270,0,0.83310153,66,29,10.7,1,10.0,90,10.0,29.94,0,-0.5000000000000004,0.8660254037844384,-0.9970175264485267,-0.07717546212664643,0.6940581592883409,0.26737996217966953
271,0,0.921787709,66,29,9.1,1,10.0,90,10.0,29.95,0,0.25881904510252074,0.9659258262890683,-0.998195433059714,-0.06004895851494849,0.8496925804634686,0.19045487236124053
271,0,0.670391061,66,29,9.1,1,10.0,93,3.0,29.93,0,0.8660254037844386,0.5000000000000001,-0.998195433059714,-0.06004895851494849,0.4494241746687057,0.40851263452339176
271,1,0.418994413,66,29,9.1,1,10.0,93,6.0,29.95,3615,0.9659258262890683,-0.25881904510252063,-0.998195433059714,-0.06004895851494849,0.17555631812521458,0.6265703966855429
271,1,0.167597765,66,29,9.1,0,10.0,73,3.0,29.95,22037,0.49999999999999994,-0.8660254037844387,-0.998195433059714,-0.06004895851494849,0.02808901083299523,0.8531597564118124
271,1,0.083798883,66,29,9.1,1,10.0,56,6.0,29.9,26026,-0.2588190451025208,-0.9659258262890683,-0.998195433059714,-0.06004895851494849,0.00702225279204769,0.9173140789901545
271,1,0.335195531,66,29,9.1,1,10.0,59,20.0,29.85,1728,-0.8660254037844385,-0.5000000000000004,-0.998195433059714,-0.06004895851494849,0.11235604400237195,0.6992563168280032
271,1,0.586592179,66,29,9.1,0,10.0,73,15.0,29.89,0,-0.9659258262890684,0.2588190451025203,-0.998195433059714,-0.06004895851494849,0.3440903844639681,0.4860591461271232
271,0,0.837988827,66,29,9.1,1,10.0,81,5.0,29.92,0,-0.5000000000000004,0.8660254037844384,-0.998195433059714,-0.06004895851494849,0.7022252741768359,0.2631407925037007
272,0,0.925666199,61,30,12.3,1,10.0,90,13.0,29.92,0,0.25881904510252074,0.9659258262890683,-0.9990791668951153,-0.04290475819955383,0.8568579119711076,0.18709072706854632
272,0,0.673211781,61,30,12.3,1,10.0,93,8.0,29.91,0,0.8660254037844386,0.5000000000000001,-0.9990791668951153,-0.04290475819955383,0.453214102077192,0.4060659834014324
272,1,0.420757363,61,30,12.3,1,10.0,93,8.0,29.94,2406,0.9659258262890683,-0.25881904510252063,-0.9990791668951153,-0.04290475819955383,0.17703675851871375,0.6250412397343184
272,1,0.168302945,61,30,12.3,1,10.0,65,9.0,29.94,22113,0.49999999999999994,-0.8660254037844387,-0.9990791668951153,-0.04290475819955383,0.02832588129567303,0.8440164960672044
272,1,0.084151473,61,30,12.3,1,10.0,63,20.0,29.9,26823,-0.2588190451025208,-0.9659258262890683,-0.9990791668951153,-0.04290475819955383,0.007081470408069729,0.9170082475999095
272,1,0.336605891,61,30,12.3,1,10.0,70,21.0,29.89,10798,-0.8660254037844385,-0.5000000000000004,-0.9990791668951153,-0.04290475819955383,0.11330352585590388,0.6980329912670236
272,1,0.589060309,61,30,12.3,1,10.0,87,11.0,29.93,0,-0.9659258262890684,0.2588190451025203,-0.9990791668951153,-0.04290475819955383,0.3469920476391754,0.47905773493413756
272,0,0.841514727,61,30,12.3,2,10.0,90,11.0,29.96,0,-0.5000000000000004,0.8660254037844384,-0.9990791668951153,-0.04290475819955383,0.7081470357578845,0.25745538285780456
273,0,0.928270042,62,28,8.4,4,10.0,90,8.0,29.97,0,0.25881904510252074,0.9659258262890683,-0.9996684675143132,-0.025747913654988113,0.8616852708746817,0.17923121636149952
273,0,0.675105485,62,28,8.4,4,10.0,87,6.0,29.96,0,0.8660254037844386,0.5000000000000001,-0.9996684675143132,-0.025747913654988113,0.45576741587708525,0.3921681574302815
273,1,0.421940928,62,28,8.4,4,10.0,87,6.0,29.96,373,0.9659258262890683,-0.25881904510252063,-0.9996684675143132,-0.025747913654988113,0.17803414672150117,0.6051050984990636
273,1,0.168776371,62,28,8.4,3,10.0,75,5.0,29.98,13921,0.49999999999999994,-0.8660254037844387,-0.9996684675143132,-0.025747913654988113,0.028485463407929644,0.826563310813344
273,1,0.084388186,62,28,8.4,2,10.0,63,15.0,29.94,26393,-0.2588190451025208,-0.9659258262890683,-0.9996684675143132,-0.025747913654988113,0.007121365936370597,0.9075422906001093
273,1,0.337552743,62,28,8.4,2,10.0,68,15.0,29.95,11093,-0.8660254037844385,-0.5000000000000004,-0.9996684675143132,-0.025747913654988113,0.11394185430682405,0.6901691632590609
273,1,0.5907173,62,28,8.4,2,10.0,75,11.0,29.96,47,-0.9659258262890684,0.2588190451025203,-0.9996684675143132,-0.025747913654988113,0.34894692851929,0.4727960359180126
273,0,0.843881857,62,28,8.4,0,10.0,81,8.0,29.97,0,-0.5000000000000004,0.8660254037844384,-0.9996684675143132,-0.025747913654988113,0.7121365885737684,0.2606356209969023
274,0,0.93079096,65,29,6.9,0,10.0,81,5.0,29.98,0,0.25881904510252074,0.9659258262890683,-0.9999631612477099,-0.008583481082086734,0.8663718112177214,0.18449048949976765
274,0,0.676553672,65,29,6.9,1,10.0,87,5.0,29.99,0,0.8660254037844386,0.5000000000000001,-0.9999631612477099,-0.008583481082086734,0.45772487109668364,0.40316727620446996
274,1,0.422316384,65,29,6.9,2,10.0,83,0.0,30.04,3110,0.9659258262890683,-0.25881904510252063,-0.9999631612477099,-0.008583481082086734,0.17835112819483545,0.6173890792404916
274,1,0.168079096,65,29,6.9,2,10.0,70,3.0,30.05,21023,0.49999999999999994,-0.8660254037844387,-0.9999631612477099,-0.008583481082086734,0.02825058251217722,0.8356832790058512
274,1,0.086158192,65,29,6.9,2,10.0,50,9.0,30.01,25702,-0.2588190451025208,-0.9659258262890683,-0.9999631612477099,-0.008583481082086734,0.007423234048708863,0.9060225212287892
274,1,0.34039548,65,29,6.9,2,10.0,53,18.0,29.97,10972,-0.8660254037844385,-0.5000000000000004,-0.9999631612477099,-0.008583481082086734,0.11586908280443038,0.6877283214634295
274,1,0.594632768,65,29,6.9,1,10.0,68,15.0,29.99,0,-0.9659258262890684,0.2588190451025203,-0.9999631612477099,-0.008583481082086734,0.3535881287793418,0.47422426579702975
274,0,0.848870056,65,29,6.9,1,10.0,67,0.0,30.01,0,-0.5000000000000004,0.8660254037844384,-0.9999631612477099,-0.008583481082086734,0.7205803719734432,0.2537025741973298
275,0,0.933427762,66,29,7.8,1,10.0,67,0.0,30.0,0,0.25881904510252074,0.9659258262890683,-0.9999631612477099,0.008583481082087254,0.8712873868723287,0.1803584612562331
275,0,0.678470255,66,29,7.8,1,10.0,78,5.0,29.99,0,0.8660254037844386,0.5000000000000001,-0.9999631612477099,0.008583481082087254,0.46032188691976506,0.4015048602442618
275,1,0.423512748,66,29,7.8,2,10.0,75,0.0,29.98,3715,0.9659258262890683,-0.25881904510252063,-0.9999631612477099,0.008583481082087254,0.1793630477185115,0.6163618525733785
275,1,0.168555241,66,29,7.8,3,10.0,71,3.0,29.98,18312,0.49999999999999994,-0.8660254037844387,-0.9999631612477099,0.008583481082087254,0.02841086926856808,0.826751240882535
275,1,0.086402266,66,29,7.8,3,10.0,50,22.0,29.95,19583,-0.2588190451025208,-0.9659258262890683,-0.9999631612477099,0.008583481082087254,0.007465351569934757,0.8965699641493964
275,1,0.341359773,66,29,7.8,3,10.0,59,16.0,29.92,6135,-0.8660254037844385,-0.5000000000000004,-0.9999631612477099,0.008583481082087254,0.11652649462261151,0.6798911691813279
275,1,0.59631728,66,29,7.8,3,10.0,81,8.0,29.96,178,-0.9659258262890684,0.2588190451025203,-0.9999631612477099,0.008583481082087254,0.35559429842659834,0.4632123742132593
275,0,0.851274788,66,29,7.8,3,10.0,84,9.0,29.95,0,-0.5000000000000004,0.8660254037844384,-0.9999631612477099,0.008583481082087254,0.724668764684445,0.24653357839532833
276,0,0.937411095,67,27,9.5,3,10.0,84,10.0,29.94,0,0.25881904510252074,0.9659258262890683,-0.999668467514313,0.025747913654988634,0.878739561029099,0.1733295710947722
276,0,0.681365576,67,27,9.5,4,10.0,87,6.0,29.92,0,0.8660254037844386,0.5000000000000001,-0.999668467514313,0.025747913654988634,0.4642590481578118,0.38690278914908005
276,1,0.425320057,67,27,9.5,4,10.0,81,0.0,29.96,53,0.9659258262890683,-0.25881904510252063,-0.999668467514313,0.025747913654988634,0.18089715088648323,0.6022629099981794
276,1,0.169274538,67,27,9.5,3,10.0,73,6.0,29.98,7496,0.49999999999999994,-0.8660254037844387,-0.999668467514313,0.025747913654988634,0.028653869215113446,0.8261399374186047
276,1,0.086770982,67,27,9.5,3,10.0,62,17.0,29.97,19260,-0.2588190451025208,-0.9659258262890683,-0.999668467514313,0.025747913654988634,0.007529203317244324,0.8962566062902554
276,1,0.342816501,67,27,9.5,3,10.0,76,9.0,29.92,4961,-0.8660254037844385,-0.5000000000000004,-0.999668467514313,0.025747913654988634,0.11752315335788299,0.6786531508489779
276,1,0.59886202,67,27,9.5,3,10.0,87,13.0,29.91,0,-0.9659258262890684,0.2588190451025203,-0.999668467514313,0.025747913654988634,0.3586357189984804,0.46104969540770036
276,0,0.854907539,67,27,9.5,2,10.0,90,16.0,29.92,0,-0.5000000000000004,0.8660254037844384,-0.999668467514313,0.025747913654988634,0.7308669002390366,0.24595599501762305
277,0,0.940085592,65,19,8.5,4,10.0,90,7.0,29.91,0,0.25881904510252074,0.9659258262890683,-0.9990791668951153,0.04290475819955435,0.8837609202859904,0.16929314642051146
277,0,0.683309558,65,19,8.5,3,10.0,87,8.0,29.86,0,0.8660254037844386,0.5000000000000001,-0.9990791668951153,0.04290475819955435,0.4669119520541554,0.38928090935716764
277,1,0.426533524,65,19,8.5,3,10.0,84,5.0,29.87,1093,0.9659258262890683,-0.25881904510252063,-0.9990791668951153,0.04290475819955435,0.18193084709585858,0.6075052020186104
277,1,0.169757489,65,19,8.5,3,10.0,73,3.0,29.87,11844,0.49999999999999994,-0.8660254037844387,-0.9990791668951153,0.04290475819955435,0.028817605071585126,0.8257294955299153
277,1,0.087018545,65,19,8.5,3,10.0,63,0.0,29.83,11357,-0.2588190451025208,-0.9659258262890683,-0.9990791668951153,0.04290475819955435,0.007572227173917026,0.8960462118086421
